0	0	73	0	0.000000
0	0	2	75	0.000000
0	0	29	102	0.000000
0	0	29	120	0.000000
0	0	29	132	0.000000
0	0	29	82	0.000000
0	0	29	136	0.000000
0	0	29	114	0.000000
0	0	29	134	0.000000
0	0	47	102	0.000000
0	0	47	120	0.000000
0	0	47	132	0.000000
0	0	47	82	0.000000
0	0	47	136	0.000000
0	0	47	114	0.000000
0	0	47	134	0.000000
0	0	59	102	0.000000
0	0	59	120	0.000000
0	0	59	132	0.000000
0	0	59	82	0.000000
0	0	59	136	0.000000
0	0	59	114	0.000000
0	0	59	138	0.000000
0	0	59	86	0.000000
0	0	59	144	0.000000
0	0	59	134	0.000000
0	0	9	102	0.000000
0	0	9	120	0.000000
0	0	9	132	0.000000
0	0	9	82	0.000000
0	0	9	136	0.000000
0	0	9	84	0.000000
0	0	9	140	0.000000
0	0	9	124	0.000000
0	0	9	94	0.000000
0	0	9	108	0.000000
0	0	63	102	0.000000
0	0	63	120	0.000000
0	0	63	132	0.000000
0	0	63	82	0.000000
0	0	63	136	0.000000
0	0	63	114	0.000000
0	0	63	138	0.000000
0	0	63	144	0.000000
0	0	63	134	0.000000
0	0	63	124	0.000000
0	0	63	94	0.000000
0	0	53	126	0.000000
0	0	53	122	0.000000
0	0	41	102	0.000000
0	0	41	120	0.000000
0	0	41	132	0.000000
0	0	41	136	0.000000
0	0	41	114	0.000000
0	0	65	132	0.000000
0	0	65	136	0.000000
0	0	65	138	0.000000
0	0	65	144	0.000000
0	0	23	96	0.000000
0	0	49	126	0.000000
0	0	49	122	0.000000
0	0	13	132	0.000000
0	0	13	86	0.000000
0	0	71	132	0.000000
0	0	71	136	0.000000
0	0	71	138	0.000000
0	0	61	102	0.000000
0	0	61	120	0.000000
0	0	61	132	0.000000
0	0	61	136	0.000000
0	0	61	134	0.000000
0	0	11	82	0.000000
0	0	67	82	0.000000
0	0	67	140	0.000000
0	0	51	82	0.000000
0	0	51	136	0.000000
0	0	21	82	0.000000
0	0	21	136	0.000000
0	0	35	82	0.000000
0	0	3	76	0.000000
0	0	4	77	0.000000
0	0	7	80	0.000000
0	0	8	81	0.000000
0	0	5	5	0.000000
0	0	5	78	0.000000
0	0	5	6	0.000000
0	0	5	79	0.000000
0	0	78	5	0.000000
0	0	78	78	0.000000
0	0	78	6	0.000000
0	0	78	79	0.000000
0	0	6	5	0.000000
0	0	6	78	0.000000
0	0	6	6	0.000000
0	0	6	79	0.000000
0	0	79	5	0.000000
0	0	79	78	0.000000
0	0	79	6	0.000000
0	0	79	79	0.000000
0	1	75	5	0.000000
0	1	75	78	0.000000
0	1	75	6	0.000000
0	1	75	79	0.000000
0	1	74	0	0.000000
0	30	103	0	0.000000
0	30	102	5	0.000000
0	30	102	78	0.000000
0	30	102	6	0.000000
0	30	102	79	0.000000
0	30	121	0	0.000000
0	30	120	5	0.000000
0	30	120	78	0.000000
0	30	120	6	0.000000
0	30	120	79	0.000000
0	30	132	5	0.000000
0	30	132	78	0.000000
0	30	132	6	0.000000
0	30	132	79	0.000000
0	30	133	0	0.000000
0	30	83	0	0.000000
0	30	82	5	0.000000
0	30	82	6	0.000000
0	30	82	79	0.000000
0	30	137	0	0.000000
0	30	136	5	0.000000
0	30	136	6	0.000000
0	30	115	0	0.000000
0	30	114	5	0.000000
0	30	114	78	0.000000
0	30	114	6	0.000000
0	30	114	79	0.000000
0	30	134	78	0.000000
0	30	134	79	0.000000
0	48	103	0	0.000000
0	48	102	5	0.000000
0	48	102	78	0.000000
0	48	102	6	0.000000
0	48	102	79	0.000000
0	48	121	0	0.000000
0	48	120	5	0.000000
0	48	120	78	0.000000
0	48	120	6	0.000000
0	48	120	79	0.000000
0	48	132	5	0.000000
0	48	132	78	0.000000
0	48	132	6	0.000000
0	48	132	79	0.000000
0	48	133	0	0.000000
0	48	83	0	0.000000
0	48	82	5	0.000000
0	48	82	6	0.000000
0	48	82	79	0.000000
0	48	137	0	0.000000
0	48	136	5	0.000000
0	48	136	6	0.000000
0	48	115	0	0.000000
0	48	114	5	0.000000
0	48	114	78	0.000000
0	48	114	6	0.000000
